Datum/Uhrzeit;774 [°C];774 [m/s];
12.08.25 14:41:36;22,7;5,85;
12.08.25 14:41:37;22,7;5,84;
12.08.25 14:41:38;22,7;5,84;
12.08.25 14:41:39;22,7;5,84;
12.08.25 14:41:40;22,7;5,85;
12.08.25 14:41:41;22,7;5,86;
12.08.25 14:41:42;22,7;5,86;
12.08.25 14:41:43;22,7;5,86;
12.08.25 14:41:44;22,7;5,85;
12.08.25 14:41:45;22,7;5,85;
12.08.25 14:41:46;22,7;5,85;
12.08.25 14:41:47;22,7;5,85;
12.08.25 14:41:48;22,7;5,83;
12.08.25 14:41:49;22,7;5,83;
12.08.25 14:41:50;22,7;5,85;
12.08.25 14:41:51;22,7;5,86;
12.08.25 14:41:52;22,7;5,86;
12.08.25 14:41:53;22,7;5,86;
12.08.25 14:41:54;22,7;5,84;
12.08.25 14:41:55;22,7;5,86;
12.08.25 14:41:56;22,7;5,84;
12.08.25 14:41:57;22,7;5,87;
12.08.25 14:41:58;22,7;5,86;
12.08.25 14:41:59;22,7;5,85;
12.08.25 14:42:00;22,7;5,86;
12.08.25 14:42:01;22,7;5,86;
12.08.25 14:42:02;22,7;5,86;
12.08.25 14:42:03;22,7;5,85;
12.08.25 14:42:04;22,7;5,85;
12.08.25 14:42:05;22,7;5,86;
12.08.25 14:42:06;22,7;5,84;
12.08.25 14:42:07;22,7;5,84;
12.08.25 14:42:08;22,7;5,86;
12.08.25 14:42:09;22,7;5,83;
12.08.25 14:42:10;22,7;5,85;
12.08.25 14:42:11;22,7;5,84;
12.08.25 14:42:12;22,7;5,84;
12.08.25 14:42:13;22,7;5,85;
12.08.25 14:42:14;22,7;5,85;
12.08.25 14:42:15;22,7;5,83;
12.08.25 14:42:16;22,7;5,83;
12.08.25 14:42:17;22,7;5,84;
12.08.25 14:42:18;22,7;5,84;
12.08.25 14:42:19;22,7;5,84;
12.08.25 14:42:20;22,7;5,84;
12.08.25 14:42:21;22,7;5,84;
12.08.25 14:42:22;22,7;5,84;
12.08.25 14:42:23;22,7;5,83;
12.08.25 14:42:24;22,7;5,84;
12.08.25 14:42:25;22,7;5,85;
12.08.25 14:42:26;22,7;5,83;
12.08.25 14:42:27;22,7;5,82;
12.08.25 14:42:28;22,7;5,83;
12.08.25 14:42:29;22,7;5,83;
12.08.25 14:42:30;22,7;5,83;
12.08.25 14:42:31;22,7;5,84;
12.08.25 14:42:32;22,7;5,83;
12.08.25 14:42:33;22,7;5,83;
12.08.25 14:42:34;22,7;5,83;
12.08.25 14:42:35;22,7;5,82;
12.08.25 14:42:36;22,7;5,83;
12.08.25 14:42:37;22,7;5,83;
Durchschnitt gesamt;22,7;5,84;
Minimum gesamt;22,7;5,82;
Maximum gesamt;22,7;5,87;

< Allgemeine Informationen >
App-Version;Name Messprogramm;Messdatum;Kommentar;
28.13.10.88198;Standardansicht;12.08.25 14:42:38;;

< Unternehmen >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;Fax;Homepage Adresse;
;;;;;;;;;;

< Kunde >
Stadt;Land;Kundennummer;E-Mail-Adresse;Name;Techniker;Tel.;Straße;
;;;;;;;;

< Geräte >
Name;Seriennummer;Firmware-Version;Messgrößen;
testo 405i;48911774;1.101.1;Temperatur;
testo 405i;48911774;1.101.1;Strömungsgeschwindigkeit;

< Messstelle >
Name;Anlagennummer;Anlagentyp;Anlagenhersteller;Seriennummer der Anlage;Herstellungsdatum;Notizen;
;;;;;;;

< Messparameter >
Messmodus;Messtakt;Startzeit;Ende;Dauer;
Zeitlich;1 Sek;12.08.25 14:41:36;12.08.25 14:42:37;1 Min 1 Sek;

< Grafikausschnitte >
Name

< Bilder >
Name

